1990	7	14	185.00	6.50	
1990	7	15	193.00	4.26	
1990	7	16	228.00	3.66	
1990	7	17	273.00	3.73	
1990	7	18	403.00	3.42	
1990	7	19	402.00	3.05	
1990	7	20	410.00	2.88	
1990	7	21	352.00	2.87	
1990	7	22	233.00	2.86	
1990	7	23	228.00	3.14	
1990	7	24	238.00	4.69	
1990	7	25	254.00	5.37	
1990	7	26	256.00	5.22	
1990	7	27	276.00	5.05	
1990	7	28	256.00	3.77	
1990	7	29	215.00	2.30	
1990	7	30	242.00	4.37	
1990	7	31	264.00	4.97	
1990	8	1	260.00	4.99	
1990	8	2	226.00	4.99	
1990	8	3	189.00	4.99	
1990	8	4	169.00	4.99	
1990	8	5	181.00	4.99	
1990	8	6	233.00	4.99	
1990	8	7	285.00	4.90	
1990	8	8	301.00	4.78	
1990	8	9	320.00	4.77	
1990	8	10	313.00	4.83	
1990	8	11	306.00	4.99	
1990	8	12	261.00	4.99	
1990	8	13	256.00	4.99	
1990	8	14	243.00	4.99	
1990	8	15	237.00	5.00	
1990	8	16	221.00	5.01	
1990	8	17	228.00	5.01	
1990	8	18	212.00	5.05	
1990	8	19	176.00	5.00	
1990	8	20	189.00	5.01	
1990	8	21	211.00	5.00	
1990	8	22	250.00	5.00	
1990	8	23	329.00	4.70	
1990	8	24	359.00	3.80	
1990	8	25	326.00	3.91	
1990	8	26	265.00	3.61	
1990	8	27	200.00	3.76	
1990	8	28	178.00	3.71	
1990	8	29	173.00	3.55	
1990	8	30	176.00	3.57	
1990	8	31	191.00	3.63	
1990	9	1	211.00	3.58	
1990	9	2	193.00	3.57	
1990	9	3	176.00	3.57	
1990	9	4	175.00	3.57	
1990	9	5	196.00	3.59	
1990	9	6	210.00	3.76	
1990	9	7	218.00	3.76	
1990	9	8	199.00	3.63	
1990	9	9	190.00	3.58	
1990	9	10	191.00	3.54	
1990	9	11	188.00	3.40	
1990	9	12	226.00	3.39	
1990	9	13	236.00	3.39	
1990	9	14	214.00	3.29	
1990	9	15	185.00	3.35	
1990	9	16	183.00	3.36	
1990	9	17	219.00	3.22	
1990	9	18	253.00	3.27	
1990	9	19	269.00	3.55	
1990	9	20	246.00	3.42	
1990	9	21	238.00	3.42	
1990	9	22	216.00	3.41	
1990	9	23	177.00	3.41	
1990	9	24	182.00	3.41	
1990	9	25	213.00	3.41	
1990	9	26	251.00	3.41	
1990	9	27	281.00	3.36	
1990	9	28	292.00	3.40	
1990	9	29	259.00	3.40	
1990	9	30	232.00	3.44	
1990	10	1	275.00	4.46	
1990	10	2	384.00	5.21	
1990	10	3	359.00	5.41	
1990	10	4	314.00	6.45	
1990	10	5	284.00	7.98	
1990	10	6	291.00	8.74	
1990	10	7	322.00	9.18	
1990	10	8	394.00	9.42	
1990	10	9	453.00	10.60	
1990	10	10	412.00	11.60	
1990	10	11	370.00	13.00	
1990	10	12	352.00	15.30	
1990	10	13	329.00	15.50	
1990	10	14	295.00	15.40	
1990	10	15	285.00	13.40	
1990	10	16	247.00	12.40	
1990	10	17	204.00	12.20	
1990	10	18	240.00	12.90	
1990	10	19	278.00	12.90	
1990	10	20	285.00	12.10	
1990	10	21	335.00	11.70	
1990	10	22	462.00	11.50	
1990	10	23	488.00	11.10	
1990	10	24	537.00	12.30	
1990	10	25	596.00	12.30	
1990	10	26	627.00	9.99	
1990	10	27	576.00	7.03	
1990	10	28	448.00	6.93	
1990	10	29	412.00	11.00	
1990	10	30	486.00	16.00	
1990	10	31	571.00	17.70	
1990	11	1	587.00	18.10	
1990	11	2	579.00	16.70	
1990	11	3	588.00	15.20	
1990	11	4	525.00	13.80	
1990	11	5	507.00	13.40	
1990	11	6	533.00	11.30	
1990	11	7	514.00	9.63	
1990	11	8	447.00	9.33	
1990	11	9	459.00	9.18	
1990	11	10	493.00	9.31	
1990	11	11	502.00	9.42	
1990	11	12	531.00	9.37	
1990	11	13	541.00	9.14	
1990	11	14	533.00	9.72	
1990	11	15	525.00	14.40	
1990	11	16	549.00	20.80	
1990	11	17	553.00	26.00	
1990	11	18	569.00	34.80	
1990	11	19	653.00	31.90	
1990	11	20	754.00	28.80	
1990	11	21	827.00	25.90	
1990	11	22	827.00	25.30	
1990	11	23	748.00	23.00	
1990	11	24	682.00	23.70	
1990	11	25	656.00	23.80	
1990	11	26	690.00	24.00	
1990	11	27	733.00	24.20	
1990	11	28	765.00	22.90	
1990	11	29	783.00	20.70	
1990	11	30	803.00	18.90	
1990	12	1	822.00	17.50	
1990	12	2	827.00	14.90	
1990	12	3	817.00	13.70	
1990	12	4	810.00	15.10	
1990	12	5	805.00	14.70	
1990	12	6	811.00	13.80	
1990	12	7	790.00	14.00	
1990	12	8	801.00	14.60	
1990	12	9	830.00	14.90	
1990	12	10	847.00	13.90	
1990	12	11	849.00	13.20	
1990	12	12	848.00	13.20	
1990	12	13	833.00	12.70	
1990	12	14	804.00	11.80	
1990	12	15	803.00	11.40	
1990	12	16	772.00	11.50	
1990	12	17	772.00	12.10	
1990	12	18	802.00	12.10	
1990	12	19	807.00	11.80	
1990	12	20	815.00	11.70	
1990	12	21	823.00	11.50	
1990	12	22	833.00	11.00	
1990	12	23	800.00	11.40	
1990	12	24	709.00	13.10	
1990	12	25	609.00	20.00	
1990	12	26	580.00	22.30	
1990	12	27	595.00	35.30	
1990	12	28	620.00	54.50	
1990	12	29	681.00	61.10	
1990	12	30	773.00	67.20	
1990	12	31	838.00	61.10	
1991	1	1	856.00	51.00	
1991	1	2	805.00	49.80	
1991	1	3	754.00	61.40	
1991	1	4	761.00	62.30	
1991	1	5	802.00	71.30	
1991	1	6	823.00	119.00	
1991	1	7	839.00	112.00	
1991	1	8	865.00	105.00	
1991	1	9	884.00	108.00	
1991	1	10	887.00	124.00	
1991	1	11	877.00	127.00	
1991	1	12	854.00	116.00	
1991	1	13	825.00	76.10	
1991	1	14	832.00	51.90	
1991	1	15	843.00	47.80	
1991	1	16	840.00	39.50	
1991	1	17	848.00	36.70	
1991	1	18	871.00	30.90	
1991	1	19	875.00	30.00	
1991	1	20	872.00	31.10	
1991	1	21	873.00	38.40	
1991	1	22	871.00	44.80	
1991	1	23	867.00	39.40	
1991	1	24	861.00	32.80	
1991	1	25	837.00	30.20	
1991	1	26	758.00	28.80	
1991	1	27	707.00	27.50	
1991	1	28	698.00	26.40	
1991	1	29	701.00	25.10	
1991	1	30	701.00	21.70	
1991	1	31	710.00	19.20	
1991	2	1	749.00	16.70	
1991	2	2	786.00	13.70	
1991	2	3	806.00	12.30	
1991	2	4	810.00	11.50	
1991	2	5	808.00	10.90	
1991	2	6	814.00	10.70	
1991	2	7	838.00	10.00	
1991	2	8	868.00	9.31	
1991	2	9	890.00	10.00	
1991	2	10	896.00	10.00	
1991	2	11	887.00	9.97	
1991	2	12	880.00	9.75	
1991	2	13	880.00	9.47	
1991	2	14	884.00	7.95	
1991	2	15	886.00	7.96	
1991	2	16	885.00	7.99	
1991	2	17	882.00	7.99	
1991	2	18	883.00	7.77	
1991	2	19	884.00	7.82	
1991	2	20	888.00	8.68	
1991	2	21	891.00	9.40	
1991	2	22	890.00	10.20	
1991	2	23	900.00	17.10	
1991	2	24	826.00	27.60	
1991	2	25	748.00	66.80	
1991	2	26	732.00	68.40	
1991	2	27	765.00	46.90	
1991	2	28	782.00	34.90	
1991	3	1	793.00	29.70	
1991	3	2	794.00	27.80	
1991	3	3	772.00	26.00	
1991	3	4	763.00	25.00	
1991	3	5	769.00	23.30	
1991	3	6	783.00	20.10	
1991	3	7	804.00	17.90	
1991	3	8	810.00	17.00	
1991	3	9	789.00	15.90	
1991	3	10	766.00	14.70	
1991	3	11	714.00	14.30	
1991	3	12	646.00	14.90	
1991	3	13	598.00	15.60	
1991	3	14	576.00	16.70	
1991	3	15	567.00	20.10	
1991	3	16	562.00	21.10	
1991	3	17	577.00	21.70	
1991	3	18	641.00	22.00	
1991	3	19	684.00	23.30	
1991	3	20	692.00	36.60	
1991	3	21	668.00	60.90	
1991	3	22	665.00	72.10	
1991	3	23	590.00	72.10	
1991	3	24	533.00	61.60	
1991	3	25	562.00	49.80	
1991	3	26	614.00	40.40	
1991	3	27	643.00	35.90	
1991	3	28	623.00	32.40	
1991	3	29	536.00	30.90	
1991	3	30	430.00	29.00	
1991	3	31	376.00	27.90	
1991	4	1	383.00	26.40	
1991	4	2	442.00	25.90	
1991	4	3	524.00	30.50	
1991	4	4	565.00	46.30	
1991	4	5	527.00	40.30	
1991	4	6	408.00	35.60	
1991	4	7	266.00	32.20	
1991	4	8	299.00	31.20	
1991	4	9	413.00	30.30	
1991	4	10	532.00	27.90	
1991	4	11	649.00	26.30	
1991	4	12	758.00	25.30	
1991	4	13	799.00	24.10	
1991	4	14	798.00	23.40	
1991	4	15	798.00	21.70	
1991	4	16	809.00	18.20	
1991	4	17	830.00	16.40	
1991	4	18	847.00	14.00	
1991	4	19	858.00	11.90	
1991	4	20	884.00	11.30	
1991	4	21	909.00	10.90	
1991	4	22	892.00	10.70	
1991	4	23	860.00	10.70	
1991	4	24	831.00	10.50	
1991	4	25	820.00	10.00	
1991	4	26	821.00	9.68	
1991	4	27	823.00	9.15	
1991	4	28	822.00	9.04	
1991	4	29	816.00	7.96	
1991	4	30	802.00	7.20	
1991	5	1	810.00	7.08	
1991	5	2	816.00	6.30	
1991	5	3	826.00	5.49	
1991	5	4	836.00	5.45	
1991	5	5	715.00	5.45	
1991	5	6	592.00	5.70	
1991	5	7	552.00	5.90	
1991	5	8	504.00	5.91	
1991	5	9	408.00	5.91	
1991	5	10	343.00	5.25	
1991	5	11	319.00	3.97	
1991	5	12	296.00	3.78	
1991	5	13	334.00	3.17	
1991	5	14	387.00	2.51	
1991	5	15	455.00	2.49	
1991	5	16	491.00	2.40	
1991	5	17	486.00	2.40	
1991	5	18	441.00	2.40	
1991	5	19	382.00	2.40	
1991	5	20	294.00	2.40	
1991	5	21	313.00	2.40	
1991	5	22	378.00	2.26	
1991	5	23	449.00	2.25	
1991	5	24	479.00	2.25	
1991	5	25	421.00	2.25	
1991	5	26	339.00	2.25	
1991	5	27	306.00	2.25	
1991	5	28	348.00	2.32	
1991	5	29	326.00	2.39	
1991	5	30	220.00	2.40	
1991	5	31	178.00	2.40	
1991	6	1	179.00	2.40	
1991	6	2	183.00	2.40	
1991	6	3	189.00	2.43	
1991	6	4	236.00	2.40	
1991	6	5	246.00	2.39	
1991	6	6	233.00	2.39	
1991	6	7	222.00	2.28	
1991	6	8	205.00	2.25	
1991	6	9	197.00	2.25	
1991	6	10	209.00	2.28	
1991	6	11	207.00	2.29	
1991	6	12	201.00	2.32	
1991	6	13	187.00	2.41	
1991	6	14	197.00	2.36	
1991	6	15	193.00	2.44	
1991	6	16	178.00	2.59	
1991	6	17	179.00	2.41	
1991	6	18	194.00	2.48	
1991	6	19	196.00	3.69	
1991	6	20	196.00	4.55	
1991	6	21	191.00	3.59	
1991	6	22	184.00	3.24	
1991	6	23	174.00	3.22	
1991	6	24	176.00	4.36	
1991	6	25	190.00	4.77	
1991	6	26	211.00	5.16	
1991	6	27	205.00	5.47	
1991	6	28	190.00	8.28	
1991	6	29	193.00	9.38	
1991	6	30	187.00	7.87	
1991	7	1	185.00	3.95	
1991	7	2	192.00	6.37	
1991	7	3	204.00	8.14	
1991	7	4	219.00	6.49	
1991	7	5	230.00	5.09	
1991	7	6	229.00	4.18	
1991	7	7	219.00	4.06	
1991	7	8	204.00	4.09	
1991	7	9	198.00	4.32	
1991	7	10	192.00	4.51	
1991	7	11	186.00	4.47	
1991	7	12	184.00	4.75	
1991	7	13	178.00	5.76	
1991	7	14	170.00	4.83	
1991	7	15	172.00	3.89	
1991	7	16	179.00	3.75	
1991	7	17	182.00	3.45	
1991	7	18	181.00	3.56	
1991	7	19	186.00	3.68	
1991	7	20	181.00	3.42	
1991	7	21	167.00	3.40	
1991	7	22	173.00	3.87	
1991	7	23	185.00	3.87	
1991	7	24	189.00	3.75	
1991	7	25	191.00	4.21	
1991	7	26	191.00	4.66	
1991	7	27	185.00	4.44	
1991	7	28	176.00	4.37	
1991	7	29	176.00	4.90	
1991	7	30	183.00	4.86	
1991	7	31	191.00	4.77	
1991	8	1	192.00	4.34	
1991	8	2	191.00	3.56	
1991	8	3	182.00	2.94	
1991	8	4	170.00	2.94	
1991	8	5	175.00	3.29	
1991	8	6	187.00	3.29	
1991	8	7	187.00	3.25	
1991	8	8	188.00	3.49	
1991	8	9	189.00	3.51	
1991	8	10	182.00	3.06	
1991	8	11	174.00	2.92	
1991	8	12	175.00	3.05	
1991	8	13	187.00	2.94	
1991	8	14	195.00	2.93	
1991	8	15	197.00	2.89	
1991	8	16	196.00	3.39	
1991	8	17	188.00	3.22	
1991	8	18	173.00	3.32	
1991	8	19	196.00	3.47	
1991	8	20	210.00	3.29	
1991	8	21	200.00	3.39	
1991	8	22	195.00	3.31	
1991	8	23	190.00	3.36	
1991	8	24	185.00	3.53	
1991	8	25	178.00	3.76	
1991	8	26	213.00	3.72	
1991	8	27	226.00	3.63	
1991	8	28	214.00	3.70	
1991	8	29	334.00	3.48	
1991	8	30	393.00	3.51	
1991	8	31	319.00	3.26	
1991	9	1	182.00	3.30	
1991	9	2	167.00	3.39	
1991	9	3	215.00	3.39	
1991	9	4	256.00	3.39	
1991	9	5	275.00	3.39	
1991	9	6	296.00	3.39	
1991	9	7	265.00	3.39	
1991	9	8	231.00	3.39	
1991	9	9	243.00	3.39	
1991	9	10	263.00	3.39	
1991	9	11	266.00	3.31	
1991	9	12	262.00	3.35	
1991	9	13	246.00	3.39	
1991	9	14	220.00	3.39	
1991	9	15	188.00	3.37	
1991	9	16	177.00	3.32	
1991	9	17	192.00	3.32	
1991	9	18	220.00	3.29	
1991	9	19	230.00	3.26	
1991	9	20	238.00	3.39	
1991	9	21	222.00	3.28	
1991	9	22	202.00	3.35	
1991	9	23	247.00	3.41	
1991	9	24	285.00	3.38	
1991	9	25	264.00	3.23	
1991	9	26	231.00	3.27	
1991	9	27	225.00	3.31	
1991	9	28	200.00	3.22	
1991	9	29	174.00	3.34	
1991	9	30	237.00	3.88	
1991	10	1	280.00	4.28	
1991	10	2	248.00	4.97	
1991	10	3	219.00	5.69	
1991	10	4	206.00	6.71	
1991	10	5	194.00	6.84	
1991	10	6	175.00	6.95	
1991	10	7	172.00	6.94	
1991	10	8	182.00	7.18	
1991	10	9	187.00	7.59	
1991	10	10	186.00	7.68	
1991	10	11	186.00	7.93	
1991	10	12	187.00	8.28	
1991	10	13	174.00	8.10	
1991	10	14	200.00	7.90	
1991	10	15	227.00	7.92	
1991	10	16	241.00	7.68	
1991	10	17	226.00	8.16	
1991	10	18	225.00	9.11	
1991	10	19	242.00	12.00	
1991	10	20	256.00	17.50	
1991	10	21	271.00	17.90	
1991	10	22	279.00	17.00	
1991	10	23	287.00	16.20	
1991	10	24	280.00	15.00	
1991	10	25	256.00	12.90	
1991	10	26	215.00	11.20	
1991	10	27	175.00	11.30	
1991	10	28	175.00	11.00	
1991	10	29	199.00	10.20	
1991	10	30	228.00	9.68	
1991	10	31	286.00	9.02	
1991	11	1	347.00	9.24	
1991	11	2	321.00	19.10	
1991	11	3	281.00	33.50	
1991	11	4	242.00	75.30	
1991	11	5	270.00	85.90	
1991	11	6	288.00	65.90	
1991	11	7	287.00	74.30	
1991	11	8	275.00	78.00	
1991	11	9	268.00	71.00	
1991	11	10	249.00	57.70	
1991	11	11	298.00	55.90	
1991	11	12	481.00	65.80	
1991	11	13	514.00	71.00	
1991	11	14	493.00	78.40	
1991	11	15	462.00	82.90	
1991	11	16	372.00	73.20	
1991	11	17	317.00	60.00	
1991	11	18	443.00	45.60	
1991	11	19	615.00	33.90	
1991	11	20	740.00	31.30	
1991	11	21	787.00	30.30	
1991	11	22	673.00	29.20	
1991	11	23	586.00	29.10	
1991	11	24	498.00	28.80	
1991	11	25	450.00	28.50	
1991	11	26	505.00	27.70	
1991	11	27	593.00	22.00	
1991	11	28	582.00	21.80	
1991	11	29	542.00	22.40	
1991	11	30	559.00	22.10	
1991	12	1	580.00	21.60	
1991	12	2	603.00	20.70	
1991	12	3	598.00	19.00	
1991	12	4	601.00	18.10	
1991	12	5	611.00	17.40	
1991	12	6	619.00	15.70	
1991	12	7	624.00	13.80	
1991	12	8	627.00	11.90	
1991	12	9	628.00	11.60	
1991	12	10	625.00	11.60	
1991	12	11	618.00	11.60	
1991	12	12	632.00	12.10	
1991	12	13	627.00	11.30	
1991	12	14	566.00	11.40	
1991	12	15	554.00	11.30	
1991	12	16	585.00	11.70	
1991	12	17	626.00	11.80	
1991	12	18	644.00	14.80	
1991	12	19	648.00	17.70	
1991	12	20	620.00	20.30	
1991	12	21	600.00	20.70	
1991	12	22	615.00	20.90	
1991	12	23	637.00	21.30	
1991	12	24	653.00	16.00	
1991	12	25	659.00	13.40	
1991	12	26	659.00	17.40	
1991	12	27	612.00	22.40	
1991	12	28	498.00	22.60	
1991	12	29	415.00	22.30	
1991	12	30	466.00	20.70	
1991	12	31	560.00	18.20	
1992	1	1	555.00	17.40	
1992	1	2	481.00	20.50	
1992	1	3	387.00	21.80	
1992	1	4	304.00	22.30	
1992	1	5	354.00	22.80	
1992	1	6	515.00	23.00	
1992	1	7	675.00	22.70	
1992	1	8	791.00	39.70	
1992	1	9	852.00	96.30	
1992	1	10	876.00	73.60	
1992	1	11	766.00	57.40	
1992	1	12	583.00	48.30	
1992	1	13	560.00	37.20	
1992	1	14	658.00	31.00	
1992	1	15	742.00	29.20	
1992	1	16	746.00	28.00	
1992	1	17	717.00	26.50	
1992	1	18	641.00	25.50	
1992	1	19	577.00	25.30	
1992	1	20	653.00	24.10	
1992	1	21	737.00	20.20	
1992	1	22	684.00	18.00	
1992	1	23	588.00	17.10	
1992	1	24	525.00	15.30	
1992	1	25	504.00	13.70	
1992	1	26	428.00	13.60	
1992	1	27	417.00	13.50	
1992	1	28	433.00	12.90	
1992	1	29	427.00	12.20	
1992	1	30	423.00	11.20	
1992	1	31	465.00	11.30	
1992	2	1	480.00	11.30	
1992	2	2	440.00	11.40	
1992	2	3	441.00	14.40	
1992	2	4	499.00	17.90	
1992	2	5	572.00	18.70	
1992	2	6	639.00	17.50	
1992	2	7	620.00	16.50	
1992	2	8	471.00	15.60	
1992	2	9	267.00	15.50	
1992	2	10	230.00	16.30	
1992	2	11	270.00	17.40	
1992	2	12	311.00	18.60	
1992	2	13	327.00	20.60	
1992	2	14	314.00	23.30	
1992	2	15	356.00	24.30	
1992	2	16	474.00	24.90	
1992	2	17	512.00	23.80	
1992	2	18	543.00	20.90	
1992	2	19	643.00	18.80	
1992	2	20	768.00	17.70	
1992	2	21	849.00	15.70	
1992	2	22	890.00	15.10	
1992	2	23	838.00	22.20	
1992	2	24	761.00	27.10	
1992	2	25	702.00	28.00	
1992	2	26	639.00	28.70	
1992	2	27	554.00	27.90	
1992	2	28	499.00	27.00	
1992	2	29	430.00	26.20	
1992	3	1	313.00	25.20	
1992	3	2	351.00	24.30	
1992	3	3	486.00	25.70	
1992	3	4	535.00	25.60	
1992	3	5	538.00	25.40	
1992	3	6	558.00	25.00	
1992	3	7	493.00	24.70	
1992	3	8	388.00	23.90	
1992	3	9	403.00	22.70	
1992	3	10	449.00	19.70	
1992	3	11	517.00	20.20	
1992	3	12	590.00	23.60	
1992	3	13	617.00	26.00	
1992	3	14	609.00	27.30	
1992	3	15	633.00	27.50	
1992	3	16	619.00	26.50	
1992	3	17	654.00	25.90	
1992	3	18	688.00	25.00	
1992	3	19	646.00	25.00	
1992	3	20	645.00	25.70	
1992	3	21	604.00	26.90	
1992	3	22	552.00	36.00	
1992	3	23	599.00	47.60	
1992	3	24	683.00	49.90	
1992	3	25	729.00	42.80	
1992	3	26	734.00	36.10	
1992	3	27	728.00	31.40	
1992	3	28	660.00	29.30	
1992	3	29	608.00	27.80	
1992	3	30	633.00	26.80	
1992	3	31	680.00	25.80	
1992	4	1	678.00	24.90	
1992	4	2	689.00	22.80	
1992	4	3	709.00	21.50	
1992	4	4	725.00	19.60	
1992	4	5	766.00	20.20	
1992	4	6	807.00	21.50	
1992	4	7	826.00	22.60	
1992	4	8	832.00	23.30	
1992	4	9	823.00	21.70	
1992	4	10	790.00	20.30	
1992	4	11	661.00	19.10	
1992	4	12	559.00	18.20	
1992	4	13	595.00	17.10	
1992	4	14	667.00	20.00	
1992	4	15	747.00	21.50	
1992	4	16	769.00	21.30	
1992	4	17	641.00	20.40	
1992	4	18	481.00	19.70	
1992	4	19	357.00	20.60	
1992	4	20	359.00	21.00	
1992	4	21	506.00	20.10	
1992	4	22	657.00	16.20	
1992	4	23	753.00	12.70	
1992	4	24	814.00	11.80	
1992	4	25	857.00	14.40	
1992	4	26	828.00	23.20	
1992	4	27	830.00	28.30	
1992	4	28	876.00	35.00	
1992	4	29	913.00	38.50	
1992	4	30	886.00	44.20	
1992	5	1	724.00	50.40	
1992	5	2	494.00	57.20	
1992	5	3	312.00	55.60	
1992	5	4	525.00	47.60	
1992	5	5	765.00	40.40	
1992	5	6	900.00	34.70	
1992	5	7	946.00	32.70	
1992	5	8	954.00	30.70	
1992	5	9	955.00	29.70	
1992	5	10	953.00	25.50	
1992	5	11	951.00	21.10	
1992	5	12	953.00	19.50	
1992	5	13	955.00	18.50	
1992	5	14	952.00	20.40	
1992	5	15	948.00	18.50	
1992	5	16	944.00	17.50	
1992	5	17	941.00	16.30	
1992	5	18	913.00	13.20	
1992	5	19	860.00	11.60	
1992	5	20	770.00	11.00	
1992	5	21	689.00	10.90	
1992	5	22	615.00	10.10	
